,Airway smooth muscle cell,Alveolar fibroblast 1,Alveolar fibroblast 2,Alveolar macrophage,Alveolar type 1 cell,Alveolar type 2 cell,Arterial endothelial cell,B cell,Basal cell,CD4+ T cell,CD8+ T cell,Capillary 1 cell,Capillary 2 cell,Chondrocyte,Ciliated cell,Classical DC subset 1,Classical DC subset 2,Deuterosomal cell,Goblet cell,Inflammatory monocyte,Innate lymphoid cell,Interstitial macrophage,Ionocyte,Lymphatic endothelial cell,Mast/Basophil,Mature DC subset,Megakaryocyte/Platelet,Mesothelial cell,Mucous cell,Myoepithelial cell,Natural killer cell,Neutrophil,Patrolling monocyte,Pericyte,Plasma cell,Plasmacytoid DC,Pulmonary neuroendocrine cell,Respiratory airway secretory cell,SMG Basal/Duct cell,Secondary crest myofibroblast,Secretory cell,Serous cell,Suprabasal cell,Systemic venous endothelial cell,T regulatory cell,Tuft cell,Vascular smooth muscle cell,Venous endothelial cell
CLCNKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4596224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM131C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55901265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46107924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20405866,0.0,0.0,0.0,0.684998,0.0,0.0,0.0,0.0,0.0
SZRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519919,0.0,0.0,0.0,0.11827866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21164042,0.0,0.0,0.0,0.1761905,0.0,0.0,0.0,0.0,0.0
NECAP2,0.0,0.0,0.0,0.3688771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHB,0.0,0.0,0.0,0.59648603,0.0,0.0,0.0,0.0,0.48993564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32048362,0.46003944,0.0,0.0,0.0,0.68824786,0.0,0.0,0.0,0.0,0.0,0.2661951,0.4258915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40525204,0.0,0.0,0.0,0.5999489,0.0,0.0,0.5443051,0.0,0.0
ARHGEF10L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15980716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRTO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19388768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27756968,0.0,0.0,0.0,0.0,0.0,0.5118678,0.0,0.0,1.3929167,0.24893421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320739,0.40891123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37689763,0.0,0.0,0.0,0.34129336,0.0,0.0,0.0,0.0,0.0
CAPZB,1.3625476,0.0,1.0276052,0.9245292,0.0,0.0,0.5836918,0.0,0.65445125,1.2183251,1.4707114,0.0,0.0,0.0,0.5577046,1.226436,1.1606293,0.68157643,0.7510983,1.0702388,0.0,1.2564808,1.1516633,1.0978795,0.0,1.1779459,1.9239498,0.78144354,0.46793544,0.91307783,1.2356206,0.0,1.3873829,1.0482091,0.0,0.87553877,0.0,0.0,0.61905706,0.83927494,0.0,0.0,0.76854515,0.85465384,1.114058,0.6475505,1.1296843,0.0
MICOS10,1.102494,0.0,0.99699754,1.2685652,0.0,0.6829553,0.0,0.0,1.0566287,0.0,0.0,0.0,0.0,0.0,1.3311381,0.9360569,1.0187026,1.7540171,0.9967098,1.050138,0.0,0.73025787,1.2321544,0.0,0.0,0.7373524,0.0,0.93733054,0.86668277,0.93965155,0.0,0.0,0.80493563,0.0,0.0,0.71879894,1.2828281,0.0,0.8850544,0.0,0.37223825,0.55996466,1.1812072,0.0,0.0,1.0589817,1.0727633,0.0
NBL1,0.0,1.4030248,0.0,0.0,0.0,0.0,0.0,0.0,0.70313644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254786,0.1484665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5421104,0.0,0.0,0.55356705,0.0,0.0,0.0,0.0,0.0
PLA2G2A,0.0,0.0,1.7096335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5393721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2721245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241156,0.0,0.0,0.71886706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PINK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45821196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27851135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDOST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105372,0.0,0.0,0.0,0.0,1.2080246,0.0,0.0,0.0,0.40279824,0.55929,0.0,0.0,0.0,0.5969763,0.0,0.0,0.0,0.0,0.48618186,0.2562084,0.41753548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515936,0.0,0.0,0.0,0.55201167,0.0,0.0,0.6083547,0.0,0.0
HP1BP3,0.0,0.0,0.0,0.22918084,0.0,0.0,0.0,0.0,0.58133006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28183144,0.0,0.0,0.0,0.9229194,0.0,0.0,0.0,0.0,0.54031926,0.5319493,0.6690496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67582214,0.0,0.0,0.0,0.5383302,0.0,0.0,0.76768756,0.0,0.0
EIF4G3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2390573,0.0,0.31648922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECE1,0.0,0.0,0.0,0.0,0.0,0.0,1.021765,0.0,0.59836113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657931,0.0,0.0,0.0,0.72930396,0.0,0.0,0.0,0.0,0.0,0.21303518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316793,0.0,0.0,0.0,0.6471362,0.0,0.0,0.0,0.0,0.8443374
ALPL,0.0,0.0,0.0,0.0,0.0,0.85944146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1GAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27059367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28380215,0.0,0.0,0.0,0.11373843,0.0,0.0,0.0,0.0,0.0
HSPG2,0.0,0.0,0.0,0.0,0.0,0.0,1.1130857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41838628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3277338,0.0,0.0,0.0,1.4997753
CDC42,0.0,0.0,0.588891,1.6059272,0.0,0.75612545,1.3686327,0.0,1.0898235,1.2913864,1.3618994,1.1480141,1.392931,0.0,1.2314813,1.4002551,1.4743503,0.9200984,0.99620986,1.6964122,0.0,1.3860695,1.3835995,1.4074361,1.1066091,1.6547761,1.7330106,0.8639025,0.7746857,0.904938,1.5283927,0.0,1.5619054,0.0,0.0,0.99062115,0.9701234,0.9224247,1.0500808,0.0,0.64382595,0.20538639,1.1673224,0.9221278,1.4663376,1.0663743,1.1198549,1.2952247
C1QA,0.0,0.0,0.0,4.1022434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0980208,0.0,0.0,0.0,0.0,2.8270855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3096552,0.0,0.0,0.0,0.81267023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QC,0.0,0.0,0.0,3.1757755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5733964,0.0,0.0,0.0,0.0,2.4312134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QB,0.0,0.0,0.0,4.2751503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8068719,0.0,0.0,0.0,0.0,2.6834562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376992,0.0,0.0,0.0,0.7293116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18930034,0.0,0.0,0.0,0.0,0.0,0.0,0.4676752,0.0,0.0
LUZP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45372176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25885788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24461192,0.0,0.0,0.0,0.27692518,0.0,0.0,0.19665816,0.0,0.0
RPL11,2.5910296,2.1852262,3.1463256,3.0594783,1.7204704,3.4984488,3.1992283,3.5288632,3.7494082,3.6221147,3.6647394,2.5267682,2.2011452,3.3799326,2.7101684,3.5220444,3.4947405,3.0137947,3.0361447,3.1737962,3.6243453,2.5944982,2.7251813,3.3061981,3.7329404,3.255867,0.0,3.44673,3.724986,3.5876598,3.2069938,1.3872702,3.3795218,2.6381292,2.0580392,3.7108612,3.0464292,3.4592574,3.2792256,3.4118085,2.8793597,3.0871978,3.6099355,3.834479,3.484694,3.5796618,3.0892394,3.0603201
ELOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13590375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17684834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPLA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25266773,0.0,0.0,0.0,0.0,0.0,0.0,0.18117231,0.0,0.0
GALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35292345,0.0,0.0,0.0,0.23950459,0.0,0.0,0.0,0.0,0.0
HMGCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17082463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40316185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46526405,0.28847593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37713128,0.0,0.0,0.0,0.24546109,0.0,0.0,0.0,0.0,0.0
PNRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33991894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33098102,0.16553068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24541266,0.34158963,0.37976187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35560733,0.0,0.0,0.0,0.27295506,0.0,0.0,0.34272164,0.0,0.0
SRSF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351703,0.0,0.0,0.0,0.0,0.0,0.45641324,0.0,0.0,0.8821082,0.447318,0.0,0.0,0.0,0.6742326,0.0,0.0,0.0,0.0,0.47221163,0.57557327,0.5782077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6649298,0.0,0.0,0.0,0.5051117,0.0,0.0,0.5688715,0.0,0.0
NIPAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19441651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRM1,0.0,0.0,0.0,0.772166,0.0,0.69622386,0.8855422,0.0,0.92576945,0.0,0.0,0.0,0.0,0.0,0.581388,0.40324417,0.7402369,0.8501637,0.7445683,0.0,0.0,0.0,0.9876592,0.0,0.0,0.0,0.0,0.48651958,1.0219927,0.88935304,0.0,0.0,0.0,0.0,0.0,0.6662742,1.1725291,0.4509495,0.9772402,0.0,0.5025214,0.34975708,0.9278561,0.0,0.0,1.0323306,0.48245063,0.0
CLIC4,1.4336234,0.0,0.0,0.0,0.0,0.0,0.98506767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44997865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1392728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22507139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62284786,0.94356334
RUNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2228748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYF2,0.0,0.0,0.0,0.6441157,0.0,0.0,0.0,0.0,0.9036473,0.0,0.0,0.0,0.0,0.0,0.52670115,0.48266432,0.53926694,0.7847923,0.62645507,0.0,1.5752635,0.0,1.1013498,0.0,0.0,0.0,0.0,0.42289314,0.57538605,0.66070366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772686,0.0,0.0,0.0,0.7573683,0.0,0.0,0.9257693,0.53869903,0.0
RSRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62605494,0.0,0.0,0.0,0.0,0.0,0.5627949,0.0,0.0,0.29744768,0.47272903,0.0,1.7524266,0.0,0.6554638,0.0,0.0,0.0,0.0,0.33458018,0.42504615,0.0,0.0,0.0,0.7164341,0.0,0.0,0.0,0.0,0.0,0.41804463,0.0,0.0,0.0,0.5223277,0.0,0.0,0.6083547,0.0,0.0
TMEM50A,0.0,0.0,0.6811663,1.0503342,0.0,0.0,0.8747227,0.0,0.61437464,0.0,0.8443374,0.0,1.0727639,0.0,0.6081121,0.44135708,0.70528954,0.74438226,0.79560167,0.0,0.0,0.0,0.8563727,1.050138,0.0,0.7046421,1.8580551,0.7733425,0.76892793,0.7009372,0.0,0.0,0.0,0.0,0.0,0.86994106,0.0,0.0,0.8741121,0.0,0.36960799,0.34927374,0.6441279,0.0,0.0,0.739619,0.92508,0.39142555
MACO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12108771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21716872,0.0,0.0,0.0,0.0,0.0,0.0,0.3390126,0.0,0.0
LDLRAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4392433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26571482,0.0,0.0,0.0,0.0,0.0
MAN1C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10631979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17758876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STMN1,0.0,0.0,0.0,0.985778,0.0,0.0,0.0,0.0,0.2950507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0112178,0.0,0.0,0.0,0.0,0.0,1.5299498,1.3194139,0.0,0.0,0.0,0.0,0.32443187,0.0,0.0,0.0,0.0,0.0,1.3264868,1.7704157,0.0,0.0,0.0,0.0,0.0,0.16448203,0.0,0.0,2.3519926,0.0,0.0
ZNF593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33189046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29997697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019804,0.3702031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803296,0.0,0.0,0.0,0.34029853,0.0,0.0,0.30253428,0.0,0.0
SH3BGRL3,0.0,0.0,0.98796827,2.63512,0.0,0.4852916,1.5524459,0.0,1.1638155,1.3836751,2.8410785,1.0188727,1.3520471,1.2080246,0.7465717,1.0597762,1.8642473,0.3285771,0.87408125,2.3628125,2.15809,1.3973849,0.8431889,1.5264164,2.2516499,0.9365282,4.0694776,0.7212344,0.86180407,0.90932035,1.8614889,2.345066,2.4920871,0.0,0.0,1.6843325,1.1762375,0.30728787,0.8706548,0.0,0.5926635,0.6723474,1.2895404,1.6081192,1.9581456,0.81267077,0.69185966,1.481651
UBXN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0936371,0.0,0.0,1.0630741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD52,0.0,0.0,0.0,3.4484203,0.0,0.0,0.0,2.1917913,0.0,2.187752,2.6392262,0.0,0.0,0.0,0.0,0.93137175,0.8086127,0.0,0.0,1.162766,2.4719067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9125514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40114558,0.0,0.0,0.0,2.4695737,0.0,0.0,0.0
HMGN2,1.0334599,0.0,0.0,1.3969253,0.0,0.97055596,0.0,0.0,0.9027964,0.0,1.1696117,0.0,0.0,2.2152026,1.4512018,0.0,0.56639737,2.187323,0.86479,0.0,0.0,0.0,1.281944,0.0,1.0489315,0.0,0.0,0.98955816,0.6801312,0.7462411,0.0,0.0,1.1579517,0.0,0.0,1.072131,1.9296312,0.86671746,0.7946179,0.76196575,0.6690496,0.7282884,1.0958754,0.5352444,0.0,0.7827555,1.2035996,0.0
ARID1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47141865,0.20723078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38135967,0.0,0.0,0.0,0.26848134,0.0,0.0,0.53131044,0.0,0.0
SFN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57599926,0.0,0.0,0.0,0.396181,0.0,0.0,0.0,0.0,0.0,0.0,1.187785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599488,0.0,0.0,0.0,1.7666547,0.0,0.0,0.0,0.0,0.0
NUDC,0.0,0.0,0.0,0.4627325,0.0,0.0,0.0,0.0,0.6162598,0.0,0.0,0.0,0.0,0.0,1.8970586,0.0,0.0,2.1916897,0.5223522,0.0,0.0,0.0,0.8270433,0.0,0.0,0.0,0.0,0.0,0.735537,0.6775219,0.0,0.0,0.0,0.0,0.0,0.0,0.5744772,0.0,0.6729916,0.0,0.0,0.0,0.58535266,0.0,0.0,0.6396899,0.58910525,0.0
SYTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443096,0.0,0.0,0.0,0.0,0.0,0.43565202,0.0,0.0,0.14695874,0.3898992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322681,0.4749077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21757415,0.0,0.0,0.0,0.75439024,0.0,0.0,0.0,0.0,0.0
FCN3,0.0,0.0,0.0,0.0,0.0,0.0,1.2364,0.0,0.0,0.0,0.0,4.0814247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9118779
CD164L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASF2,0.0,0.0,0.0,0.39695823,0.0,0.0,1.0772127,0.0,0.8925886,0.0,0.0,0.0,1.3934999,0.0,0.0,0.49352524,0.6283871,0.42747447,0.66193956,0.0,0.0,0.0,0.8301152,0.84380835,0.0,0.0,0.0,0.36080268,0.78064144,0.79308945,0.0,0.0,1.0412813,1.1305357,0.0,0.0,0.0,0.0,0.7776498,0.0,0.0,0.2854517,0.9082371,0.7165413,0.0,0.59187883,0.8300763,0.8619621
