,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
ZNF326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268252,3.4524834,3.4447432,3.224878,3.236145,0.0,3.6022568,3.619672,3.592664,3.843245,3.6584897,3.6422641,3.342602,0.0,0.0,3.6221855,0.0,0.0,0.0,3.547594,3.4402304,3.2765484,0.0,3.5707088,3.125231,3.546399,3.8819616,3.4450097,0.0,3.4211082,3.571127,3.5375092,0.0,0.0,0.0,0.0,0.0,3.6469712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4863842,3.5327888,3.427777,3.7634192,0.0,0.0,0.0,3.2225628,3.1046753,0.0,4.3671794,3.4988065,3.5988333,0.0,0.0,0.0,0.0,0.0,0.0,3.6789327,0.0,1.4548713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9262536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7160337,4.116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5834954,3.011087,0.0,0.0,0.0,2.9799588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5870613,0.0,3.1719303,2.9161806,0.0,0.0,0.0,0.0,3.3002422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9018939,3.7618372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7466583,0.0,0.0,0.0,3.9114547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2927334,3.5746768,3.5081222,3.6178355,3.6985116,3.7477384,3.8600268,3.5786462,3.6689563,0.0,3.9122117,3.8183615,3.9045935,3.9090195,3.6870766,3.7045999,3.735124,3.559511,3.8668664,3.7063253,4.018399,3.791822,4.1076975,3.720286,3.9956093,3.7776175,3.6951532,4.0424895,3.845214,3.9346728,3.9354599,3.998573,4.269761,4.230086,4.2341657,4.4254346,4.3892484,4.1511326,4.267892,4.297179,0.0,0.0,0.0,0.0,0.0,0.0,4.457183,4.3451877,4.1786833,4.053927,0.0,3.7922764,0.0,0.0,0.0,0.0,0.0,0.0,3.6421735,3.99611,4.1694217,0.0,4.3483224,0.0,3.8404331,4.089926,0.0,3.8234925,3.9264486,0.0,0.0,3.834692,4.2161713,3.8520012,4.103505,3.7732632,0.0,4.2070885,4.02286,3.835167,0.0,0.0,0.0,0.0,3.8691597,0.0,3.6261597,3.7688973,4.2197967,4.0593157,0.0,3.402999,0.0,0.0,3.735237,3.897415,4.165903,3.740747,3.7471418,4.6895046,3.339959,0.0,3.9069376,0.0,0.0,4.2172904,4.390113,4.4173737,4.1171265,4.374971,4.28331,3.932365,3.974934,4.2221103,4.0091653,3.9988096,4.0563974,4.423115,4.268405,4.490826,4.2818966,4.299871,0.0,0.0,4.1465287,4.1182594,3.9727073,4.2833824,4.1366906,3.8064437,4.2107916,4.217488,4.266325,4.135721
ZNF334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4643881,0.0,0.0,0.0,0.0,2.6475985,2.949948,3.468761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186594,3.3542843,0.0,0.0,0.0,0.0,3.2653363,0.0,0.0,2.6948688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8302217,0.0,0.0,0.0,0.0,3.4345753,0.0,0.0,3.4865377,0.0,4.143747,0.0,3.0918856,0.0,0.0,0.0,0.0,0.0,0.0,3.408528,0.0,3.547627,0.0,0.0,0.0,0.0,0.0,3.6193187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5766168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6793838,0.0,0.0,0.0,0.0,0.0,3.1006925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6309505,0.0,0.0,0.0,0.0,0.0,3.0446534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.408638,0.0,3.3447344,2.6869886,0.0,0.0,0.0,0.0,3.343943,2.9805644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7546394,0.0,3.297705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1710365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821612,3.3924584,3.3776484,3.633507,3.6991549,0.0,3.8840094,3.70518,3.8073564,4.146208,3.4123766,3.7292714,3.1129305,3.2787108,3.818894,3.2563195,0.0,4.565789,3.3989506,3.652712,3.322493,2.954997,3.5550325,3.6904564,3.207647,3.6683793,0.0,3.4953785,3.3622618,3.3473241,3.2361004,3.6732295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4150856,0.0,0.0,0.0,3.8851354,3.9374862,0.0,3.3264308,3.5721014,0.0,0.0,0.0,3.5349524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3203285,3.1278358,0.0,0.0,0.0,3.8177955,0.0,3.1723466,1.5193468,0.0,3.7232718,3.5984182,0.0,0.0,0.0,3.7823186,0.0,0.0,0.0,0.0,4.036398,3.6593056,3.9262536,0.0,0.0,0.0,0.0,0.0,3.6747212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7561207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF33A,0.0,0.0,0.0,0.0,0.0,3.7918463,0.0,0.0,3.9805727,3.8543944,3.9590833,3.874086,3.8669467,4.051736,3.9926028,3.8895502,3.7267556,4.8448343,4.275797,3.972681,4.0759516,3.7645435,4.216337,4.2798576,4.42464,3.9126072,4.4757257,4.214168,4.1833134,3.8827908,3.7508755,3.7627711,3.9060311,3.7326097,4.1299543,3.9803581,4.094779,4.1929646,4.0164967,4.2175374,4.243597,4.063521,4.2243633,4.156283,4.1649184,4.1807775,4.062118,3.8654394,0.0,0.0,0.0,0.0,0.0,0.0,4.2049537,4.1988926,4.3475933,4.3425555,4.517568,4.53518,3.7131038,4.1719646,4.2564,4.292264,4.0298357,4.39817,3.9875767,4.34316,4.350421,4.326622,4.273734,4.1379037,4.373965,4.1498575,4.3707976,4.245649,3.9546933,3.906355,0.0,0.0,4.2514076,3.7092113,4.1423745,4.326809,0.0,4.364563,4.3402033,4.1574354,0.0,4.498084,4.339935,4.0125647,3.8691597,0.0,4.30224,3.9943938,4.402263,4.6925535,0.0,4.0189614,0.0,0.0,3.201835,4.2036276,4.0816464,3.933472,3.9793215,4.4994535,4.025235,4.4964542,1.637282,0.0,0.0,4.4410553,4.0005455,3.9469748,4.38308,4.3441725,4.219309,4.193671,4.3190603,4.3613577,3.7693377,4.4184456,3.828187,3.9377718,4.278454,3.8088276,4.440393,4.3201575,3.9588184,4.1743593,4.221912,4.2613497,4.1694326,4.124853,4.124883,4.3277545,4.15845,4.3284664,4.163484,4.3738327
ZNF33B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5779874,3.0051355,3.277224,3.398685,0.0,0.0,3.4233108,2.4575553,2.4571264,3.3302808,1.7383515,3.5161357,3.510118,1.5251753,3.5653467,3.3256416,0.0,0.0,3.5347908,3.466134,3.7376995,0.0,0.0,0.0,0.0,0.0,3.8217804,3.64433,3.5120258,3.6551862,3.4503977,3.858065,4.0357695,3.8531296,0.0,0.0,3.9098244,4.1679573,3.6100612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8158822,4.0273967,3.9658265,4.3747015,4.045814,3.9389234,3.3577552,3.7989507,3.9702291,4.0106335,4.2131495,3.9824996,4.2134123,0.0,3.8124135,0.0,0.0,4.164981,4.1405773,4.09137,0.0,4.021847,0.0,0.0,0.0,0.0,3.7877603,0.0,3.6211581,3.3611455,0.0,0.0,3.8010335,3.864006,0.0,0.0,0.0,0.0,0.0,0.0,3.6195302,3.6709707,4.311484,4.2829533,0.0,3.2821002,0.0,0.0,3.7258425,3.7167015,0.0,3.7973459,3.4247122,0.0,3.6018605,0.0,0.0,0.0,0.0,4.2155137,4.0462556,0.0,0.0,0.0,3.833554,0.0,0.0,4.430341,0.0,3.983275,0.0,0.0,4.340241,4.1541824,4.1124487,0.0,0.0,0.0,4.313591,3.9092498,4.138972,0.0,0.0,0.0,4.2432556,4.289458,4.1952796,0.0
ZNF341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8062937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF346,0.0,0.0,0.0,0.0,0.0,1.6228875,0.0,0.0,3.9550724,3.980929,3.7779462,3.7576592,4.1630177,4.0201163,3.9334202,3.9632146,4.132839,4.146208,3.8603413,3.8615665,3.800271,3.9775012,4.0233316,3.7457583,3.860019,4.210857,4.184236,3.8217235,3.7701864,4.044245,3.9146175,3.9960446,3.801568,3.9011917,3.8119593,3.9916973,4.0323353,3.8527231,3.8022103,4.0217295,3.8881516,4.021541,3.6933017,4.020869,3.9577603,3.865999,4.0000668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6959796,3.9076736,3.8820658,3.91914,3.6944485,4.111105,4.1427097,3.7343829,3.8746402,3.973218,3.711545,3.7725081,3.7993882,4.137048,4.15845,4.0180235,4.053295,0.0,3.9413333,3.9590204,4.0960374,3.968906,4.204531,0.0,0.0,3.996687,3.9579618,4.298975,4.119926,4.0065413,3.6920035,3.9574113,4.02286,3.7864828,3.76723,3.5106027,4.020091,0.0,3.883316,0.0,0.0,3.9267445,4.2336297,3.9262536,0.0,3.729054,0.0,3.7323313,3.876582,3.963671,3.8943539,4.0613885,3.8613358,0.0,3.4153833,0.0,0.0,0.0,0.0,4.0419044,3.7214878,0.0,3.566245,0.0,3.6365118,0.0,3.9193578,3.9981265,0.0,0.0,0.0,3.8008137,3.9413333,4.1541824,4.1083198,0.0,0.0,0.0,4.037518,4.0447664,4.071176,0.0,3.8664083,3.807691,3.8513699,4.000756,0.0,3.8041277
ZNF347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF354A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9898832,0.0,2.9514928,0.0,0.0,2.8427818,2.9958491,0.0,0.0,3.24884,0.0,0.0,0.0,0.0,0.0,3.2437136,0.0,0.0,3.3412313,0.0,0.0,0.0,3.0386558,2.935557,3.440095,3.1130257,0.0,0.0,3.1990833,2.9321861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8870287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9192576,0.0,0.0,0.0,3.7064185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1265845,2.9086275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.711545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3628678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.721551,4.779884,4.4441824,5.008257,5.2400312,4.9463797,4.4545536,4.6551957,4.3827457,5.365348,4.7886953,4.373075,4.6714582,4.6841354,0.0,4.1513476,3.4655614,4.101136,0.0,3.8452191,4.431366,4.8935013,5.7195716,5.670192,5.410235,5.0389533,4.371888,4.298564,3.6518521,4.027532,4.7513866,3.9040446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2859166,0.0,4.866915,5.7897925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2936246,0.0,2.6408587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6454904,4.1250625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1307478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF366,0.0,0.0,0.0,0.0,0.0,0.0,5.4940853,5.6016645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8062937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF37A,0.0,0.0,0.0,0.0,0.0,4.0408325,0.0,0.0,3.9304342,4.0217314,4.0479417,3.8424408,3.8875628,4.025612,4.1576767,3.9657502,4.1188874,4.1670423,3.8812504,3.8476355,3.8918273,4.06249,4.255374,4.1030955,4.1644816,4.101136,4.4460826,4.1121535,4.214528,4.015736,3.966032,4.258856,3.6809661,4.040422,3.4325645,4.077278,3.9379728,3.979044,3.7924116,4.137135,4.327409,4.0875893,4.2342324,4.1802654,4.206939,4.107143,4.11252,1.7311453,0.0,0.0,0.0,0.0,0.0,0.0,4.2502484,4.167325,4.3417006,4.163952,4.1025686,4.3052635,4.114876,3.9928546,4.2333617,4.3036785,4.339531,4.015293,3.7851067,0.0,4.2258906,0.0,4.3270674,4.2788744,4.3213296,4.1831865,4.152271,4.1771703,4.155232,4.2110233,0.0,4.1973844,4.21762,3.8436475,4.4093375,4.1271067,4.265217,4.1326447,4.3879914,4.265236,4.244406,4.218764,4.083255,4.2509046,4.2651477,0.0,4.0606823,4.187729,4.3147187,4.0593157,0.0,4.2882185,4.1953683,4.388227,4.2439013,4.233881,4.079732,4.423642,4.2934637,4.1284223,4.0652447,0.0,1.9743067,0.0,0.0,4.3865013,4.14503,4.0795574,4.3591204,0.0,4.175053,3.776731,4.1430144,4.355988,0.0,4.443296,4.4409323,4.09814,4.3075013,4.116536,4.437003,4.238397,4.113277,4.211191,4.2149878,4.471014,4.2603626,4.0905523,4.3249283,4.275898,4.366565,4.400234,4.2639723,4.3055964
ZNF37BP,5.0341763,0.0,0.0,0.0,0.0,3.817618,0.0,0.0,3.989934,3.6845603,4.049602,3.922751,3.7306685,4.4378285,4.3285036,3.877508,3.92999,3.843245,3.96109,4.3197184,4.1916847,4.326689,4.0132437,4.050238,4.0826187,3.8640301,4.2132483,4.0267205,4.1707077,4.2531157,3.9522378,4.3793783,3.7743156,3.9941962,3.8910937,3.9716644,4.0320997,4.1082315,3.5923882,4.32483,4.211646,4.0761347,4.2320232,0.0,4.1649184,3.9075503,3.859359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.386188,4.1514726,4.5228267,4.153967,4.108673,4.1705823,3.8706763,3.7460976,3.9127274,3.9104006,0.0,3.8170557,3.6833072,0.0,3.5523393,0.0,3.8910532,3.8471417,4.1914883,4.460519,4.040916,4.4117537,4.3686404,4.3260026,3.6267323,3.998294,4.1744504,3.7092113,3.955949,3.9485073,4.077274,4.2253933,4.3879914,4.10732,4.3396807,4.2593193,4.0737095,4.1708207,4.068818,0.0,3.9684741,4.138213,4.2336297,3.6035132,0.0,4.1323977,4.2617416,4.012784,4.188287,4.1252737,4.26508,4.3852882,3.879621,4.1250625,3.9708304,4.082698,4.1352177,0.0,0.0,4.012677,4.263627,4.1432953,4.3323774,0.0,4.2079554,3.8299727,4.271813,4.291731,4.124883,0.0,0.0,4.239191,4.389484,4.026639,4.2822137,0.0,3.7172084,0.0,4.2769117,4.193286,4.222866,4.196767,4.32199,0.0,4.385248,4.2155137,4.302168,4.1945963
ZNF382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9862628,0.0,0.0,0.0,0.0,2.9038393,3.4394996,0.0,0.0,3.2791758,0.0,3.2334433,0.0,0.0,0.0,2.6403146,0.0,0.0,3.4248097,3.12633,3.2634978,0.0,0.0,3.5348554,1.6505364,3.3110557,0.0,0.0,0.0,3.2391806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2936246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
